in_date,out_date
1991-07-13,1992-08-22
1993-02-20,1995-06-30
1996-06-29,1997-11-28
1999-05-07,2000-10-07
2002-03-22,2008-07-04
2009-10-02,2011-11-25
2013-05-24,2014-12-19
2015-05-15,2015-09-04
2016-11-04,2019-02-15
2020-12-18,2022-07-15
2025-11-02,2026-05-29
