in_date,out_date
2001-12-06,2002-07-01
2002-08-14,2006-07-19
2007-10-09,2008-09-03
2010-05-18,2013-08-02
2014-09-22,2019-01-04
2019-12-10,2021-11-04
2022-10-17,2025-04-16
