in_date,out_date
2003-07-15,2004-05-13
2005-05-04,2006-06-30
2007-03-07,2008-01-14
2009-05-04,2010-07-07
2012-08-29,2014-10-30
2016-08-17,2018-07-20
2019-05-29,2022-04-19
2023-04-14,2025-06-09
2026-03-02,2026-05-25
