in_date,out_date
2003-08-22,2004-06-03
2004-10-06,2005-04-04
2005-07-28,2005-11-15
2006-04-28,2006-07-11
2006-10-26,2007-12-12
2008-01-17,2008-07-16
2009-05-07,2011-09-28
2012-09-20,2014-05-09
2014-07-07,2015-10-01
2016-08-31,2017-06-15
2017-09-21,2018-12-07
2019-10-01,2020-03-18
2020-07-22,2022-05-19
2023-01-30,2025-04-24
2025-09-09,2026-02-17
2026-05-28,2026-06-01
