in_date,out_date
1996-06-10,1998-01-12
1999-03-15,2000-08-04
2001-11-20,2002-08-08
2003-06-12,2004-05-04
2005-02-23,2006-08-04
2007-01-02,2007-08-28
2008-06-20,2008-10-02
2009-05-15,2011-09-26
2012-03-01,2015-08-14
2016-03-30,2018-06-19
2019-04-15,2022-04-08
2023-02-23,2025-04-10
2025-11-28,2026-05-25
