in_date,out_date
1992-04-18,1992-12-12
1993-04-17,1993-05-15
1994-03-26,1996-02-24
1997-06-14,1998-10-23
2000-05-06,2000-10-07
2003-04-04,2006-04-28
2008-06-20,2009-05-27
2010-02-26,2012-10-05
2014-01-03,2014-03-28
2014-09-26,2015-03-06
2018-10-05,2021-03-19
2021-08-06,2022-02-11
2024-01-05,2025-10-03
