in_date,out_date
1997-11-08,1998-07-10
1999-01-22,1999-04-17
1999-09-18,2001-01-18
2002-04-12,2002-08-16
2003-09-26,2006-06-30
2007-01-26,2008-04-03
2008-07-11,2009-01-21
2009-07-03,2011-07-01
2014-10-03,2015-01-23
2016-09-02,2019-02-22
2020-10-30,2022-09-30
2023-08-25,2025-02-14
