in_date,out_date
1996-12-07,1998-05-22
2000-07-07,2001-02-16
2002-07-26,2003-04-04
2003-08-22,2005-01-07
2006-09-15,2008-03-28
2008-06-06,2009-02-13
2009-11-27,2012-02-04
2012-10-19,2012-11-23
2013-03-29,2013-06-28
2014-05-23,2015-04-24
2017-04-14,2019-03-15
2021-01-29,2024-02-23
2024-08-09,2025-06-13
2026-03-27,2026-05-29
