in_date,out_date
1997-03-08,1998-06-06
1999-05-21,1999-07-17
2000-01-29,2000-08-25
2002-04-04,2002-11-29
2003-10-17,2004-09-10
2005-06-10,2006-09-15
2006-11-10,2008-07-18
2009-06-12,2011-11-25
2012-12-28,2014-10-24
2016-06-17,2017-03-10
2017-04-07,2018-12-14
2019-12-06,2022-02-25
2023-03-03,2023-11-10
2024-04-26,2025-01-17
