in_date,out_date
1993-03-20,1995-05-06
1996-05-04,1997-10-18
2002-04-04,2003-04-04
2003-07-25,2005-06-10
2006-07-21,2007-12-14
2008-03-28,2008-07-18
2009-07-24,2011-09-30
2013-01-25,2015-10-02
2016-11-18,2019-02-15
2019-10-25,2020-03-27
2021-03-05,2022-08-26
2023-08-04,2026-05-28
