in_date,out_date
1993-12-24,1995-06-17
1996-06-29,1997-10-30
2000-01-15,2000-06-30
2002-03-22,2004-08-13
2004-10-08,2005-04-29
2006-05-12,2008-08-01
2009-08-06,2011-09-16
2012-12-28,2014-10-24
2015-05-29,2016-01-08
2017-09-08,2019-10-09
2020-12-04,2022-04-08
2023-05-26,2024-12-20
