in_date,out_date
1993-11-11,1995-05-06
1996-06-29,1997-10-18
1999-05-07,2000-06-17
2002-03-08,2003-06-27
2003-09-05,2004-08-13
2006-04-28,2007-11-16
2009-06-26,2010-07-02
2012-09-21,2014-04-25
2016-03-25,2018-03-23
2019-12-20,2022-02-25
2023-05-12,2024-07-19
2026-03-27,2026-05-28
