in_date,out_date
2003-01-28,2003-06-06
2003-09-12,2004-07-30
2004-09-24,2005-04-22
2006-05-19,2006-07-28
2006-10-20,2007-06-15
2007-07-27,2007-08-31
2008-03-07,2008-07-25
2009-04-30,2010-02-26
2010-08-20,2011-10-07
2012-10-12,2012-11-23
2012-12-28,2014-05-16
2014-08-01,2015-09-11
2016-09-02,2018-12-14
2019-05-17,2020-04-10
2020-12-11,2022-07-22
2023-06-16,2026-05-28
