in_date,out_date
1996-11-16,1999-05-07
2002-06-28,2006-01-06
2006-07-21,2009-02-20
2009-10-16,2012-01-06
2012-08-24,2016-02-03
2016-11-04,2017-02-10
2017-03-10,2018-07-13
2019-08-02,2020-06-05
2020-12-18,2022-11-18
2023-05-12,2024-03-01
2024-06-07,2025-02-21
