in_date,out_date
2002-07-24,2002-10-03
2002-12-06,2003-04-23
2003-07-04,2003-12-16
2004-05-06,2005-12-13
2006-02-22,2006-07-04
2006-09-26,2008-07-25
2008-08-04,2009-02-27
2009-04-01,2013-11-08
2014-03-19,2017-11-13
2018-01-30,2018-06-27
2018-07-25,2018-12-21
2019-05-08,2020-10-12
2020-12-14,2023-07-13
2023-11-08,2024-08-28
2024-09-19,2026-03-02
2026-04-08,2026-05-26
