in_date,out_date
1989-09-30,1990-06-30
1994-01-31,1995-12-30
1997-03-31,1997-11-28
1999-12-28,2000-10-31
2003-11-28,2005-07-29
2006-04-28,2008-05-30
2009-10-30,2011-08-31
2014-04-30,2015-04-30
2016-07-29,2019-07-31
2020-08-31,2024-01-31
2026-01-30,2026-06-01
