in_date,out_date
2005-03-10,2008-08-20
2009-06-11,2010-08-25
2010-11-02,2012-06-14
2015-05-06,2019-01-24
2021-01-05,2022-04-12
2023-06-15,2023-12-20
2025-11-20,2026-05-29
