in_date,out_date
2010-05-28,2012-02-01
2012-06-06,2012-08-14
2014-04-23,2014-12-22
2016-07-21,2018-11-08
2019-08-14,2020-05-08
2020-06-11,2021-09-16
2023-06-19,2023-11-20
2024-04-17,2024-09-27
2025-03-11,2025-08-11
