in_date,out_date
1990-04-07,1990-05-05
1991-06-29,1992-07-25
1993-02-20,1995-06-17
1996-06-01,1997-10-18
1999-04-23,2000-09-08
2002-02-22,2006-06-23
2006-11-24,2008-07-04
2009-09-18,2011-10-14
2013-08-30,2014-11-07
2015-12-25,2019-08-16
2020-12-04,2022-07-29
2026-02-06,2026-05-22
