in_date,out_date
2003-04-21,2003-09-17
2005-04-18,2005-06-24
2007-04-18,2007-07-31
2007-09-28,2007-11-01
2007-11-23,2008-01-31
2008-08-22,2009-07-07
2011-12-08,2012-07-20
2015-10-07,2016-06-16
2020-10-30,2020-12-03
2022-10-17,2023-05-04
2025-04-28,2025-06-16
2026-02-03,2026-05-26
