in_date,out_date
2003-09-15,2004-07-14
2005-04-01,2007-12-13
2009-05-19,2011-04-08
2011-05-13,2011-10-11
2012-08-10,2012-10-18
2013-08-23,2015-03-30
2016-07-06,2020-03-20
2020-07-07,2021-08-25
2022-11-30,2024-08-13
