in_date,out_date
1999-10-08,2001-02-02
2001-06-22,2001-10-26
2002-05-03,2002-08-23
2003-10-31,2004-08-13
2004-11-05,2006-08-04
2007-10-12,2009-03-13
2010-03-19,2010-09-17
2012-05-25,2013-09-06
2014-11-14,2015-03-13
2016-09-30,2017-01-20
2017-12-08,2018-01-05
2018-04-27,2018-07-20
2018-10-12,2019-11-29
2021-05-21,2021-09-10
2024-05-03,2024-08-23
2025-04-11,2025-06-06
