in_date,out_date
1997-12-22,1998-08-24
1998-11-05,1998-12-11
2000-05-25,2000-08-29
2002-08-16,2003-06-11
2004-05-07,2006-05-22
2006-10-27,2009-01-09
2009-08-27,2015-10-12
2016-11-16,2017-12-11
2019-07-10,2020-08-31
2020-09-21,2020-12-17
2021-11-03,2022-06-01
2022-06-15,2024-01-16
2024-11-06,2025-03-20
2025-09-16,2026-05-22
