in_date,out_date
1993-07-31,1997-10-30
2000-06-30,2001-05-31
2002-05-31,2002-09-30
2003-01-28,2003-05-30
2003-07-31,2008-09-30
2009-10-30,2012-04-30
2017-08-31,2018-10-31
2020-11-30,2022-06-30
2023-01-31,2023-05-31
2025-07-31,2026-06-01
