in_date,out_date
1994-07-30,1995-08-12
1996-05-04,1998-05-08
1998-07-04,1998-08-29
2000-07-15,2001-08-03
2002-04-19,2003-09-05
2005-07-22,2007-03-09
2007-06-29,2007-12-14
2009-06-26,2010-08-27
2010-12-17,2011-11-25
2013-08-30,2014-04-25
2014-06-06,2014-12-19
2016-06-04,2017-12-01
2019-04-26,2019-08-16
2019-09-12,2019-10-18
2020-10-16,2022-03-04
2023-03-24,2024-07-26
2025-10-23,2026-05-21
