date,open,high,low,close,volume,mtm_hist,macd_hist
1995-08-05,89.47,90.0,82.16,84.27,334,,
1995-08-11,84.74,88.04,83.9,84.29,345,,
1995-08-17,87.69,91.92,84.46,90.0,456,,
1995-08-23,88.97,91.63,88.97,89.12,225,,
1995-08-29,89.02,89.08,85.0,87.35,235,,
1995-09-04,86.96,91.17,86.56,90.64,239,,
1995-09-11,91.82,100.26,91.17,96.62,559,,
1995-09-16,96.26,99.37,95.71,96.52,434,,
1995-09-23,97.0,100.7,96.92,97.6,508,,
1995-09-30,99.47,100.0,90.56,92.73,496,,
1995-10-06,92.18,95.13,91.57,94.88,237,,
1995-10-13,95.6,95.89,88.4,90.16,299,,
1995-10-19,88.72,91.0,87.98,89.29,187,,
1995-10-26,89.98,90.4,87.94,89.33,159,,
1995-11-02,88.26,88.34,83.72,86.52,178,,
1995-11-08,86.38,88.75,85.25,85.53,211,,-1.746133
1995-11-15,84.97,85.86,81.6,82.0,193,,-2.642721
1995-11-21,81.65,81.65,78.01,81.21,200,,-3.25174
1995-11-27,80.46,82.68,78.33,82.68,170,,-3.279214
1995-12-04,82.47,83.32,79.76,80.86,281,,-3.492186
1995-12-09,80.97,84.81,80.01,84.23,297,,-2.942642
1995-12-15,84.2,85.76,83.71,84.63,341,,-2.430151
1995-12-21,85.67,86.14,82.75,84.5,367,,-2.047315
1995-12-28,85.59,86.34,84.84,86.15,308,,-1.459904
1996-01-06,86.71,87.64,78.36,80.47,313,,-1.995237
1996-01-12,81.07,81.97,77.42,78.39,220,,-2.615144
1996-01-18,79.62,80.56,79.36,79.58,214,,-2.717938
1996-01-24,80.29,82.3,79.94,80.6,182,,-2.519936
1996-01-30,79.66,80.11,77.5,79.74,160,,-2.454979
1996-02-05,79.94,80.4,77.78,78.68,149,,-2.509671
1996-02-10,78.29,80.71,76.96,79.32,173,,-2.352219
1996-02-23,80.03,81.11,79.66,79.96,169,,-2.066355
1996-02-29,80.32,80.32,76.4,77.42,103,,-2.243622
1996-03-06,77.83,78.62,71.16,71.75,151,,-3.232871
1996-03-12,71.82,72.56,66.26,66.32,176,,-4.660284
1996-03-18,66.91,73.03,66.85,72.26,215,,-4.404946
1996-03-25,73.86,76.19,73.61,75.26,233,-2.072654,-3.591752
1996-04-02,74.49,76.99,74.22,76.87,185,-1.810492,-2.687915
1996-04-10,78.33,84.38,78.22,82.99,502,-0.887768,-0.999349
1996-04-16,83.21,85.31,79.86,83.12,528,0.327704,0.120314
1996-04-22,84.62,88.55,79.73,82.69,570,1.703283,0.749671
1996-04-27,84.33,86.41,83.72,85.81,388,2.566844,1.645495
1996-05-03,87.41,92.88,87.28,92.02,841,3.495805,3.198477
1996-05-09,93.97,95.87,90.68,91.38,707,4.030275,3.962172
1996-05-15,91.34,93.23,89.62,91.74,393,3.960918,4.370814
1996-05-21,92.06,92.87,88.01,89.03,391,3.641606,4.025982
1996-05-27,89.19,91.4,88.29,90.34,227,3.492322,3.893491
1996-06-01,91.14,91.82,88.19,88.58,213,2.949038,3.383317
1996-06-07,88.92,89.04,87.03,87.95,157,1.936497,2.842171
1996-06-13,89.34,93.57,88.88,93.34,328,1.590111,3.31146
1996-06-19,95.19,97.67,91.76,92.71,522,1.218014,3.390039
1996-06-26,91.92,92.32,90.52,91.35,226,1.016615,3.09704
1996-07-03,91.83,92.94,89.8,89.8,265,0.615878,2.547771
1996-07-09,90.01,90.01,84.65,85.14,189,0.055323,1.332761
1996-07-15,85.36,87.14,82.94,83.23,200,-0.498475,0.201191
1996-07-20,82.09,83.29,79.55,82.76,262,-1.409933,-0.597738
1996-07-26,82.9,82.9,80.89,81.76,164,-2.159498,-1.24924
1996-08-03,83.24,87.0,83.21,85.55,365,-2.328707,-0.980884
1996-08-09,85.35,90.75,85.01,88.33,380,-2.095939,-0.311555
1996-08-15,87.99,87.99,86.13,86.6,156,-1.654734,-0.169992
1996-08-21,87.31,87.31,83.5,86.43,164,-1.145598,-0.103629
1996-08-27,86.39,87.56,85.85,86.82,199,-0.657135,0.007225
1996-09-02,87.39,89.81,87.29,89.13,327,0.007229,0.465084
1996-09-07,89.63,93.21,88.87,92.84,566,0.5346,1.361547
1996-09-13,93.89,93.89,90.34,91.53,526,0.624946,1.66061
1996-09-19,91.0,93.5,89.99,93.07,353,0.954734,2.0521
1996-09-25,93.26,94.06,92.17,93.64,393,1.270681,2.325658
1996-10-03,94.96,97.25,94.5,96.49,612,1.710901,2.898886
1996-10-09,97.26,99.7,97.02,98.28,680,2.007588,3.463563
1996-10-16,98.82,101.82,97.57,98.31,766,1.932357,3.708072
1996-10-22,97.96,100.1,97.65,97.8,721,1.918937,3.651819
1996-10-30,97.84,99.78,96.72,98.32,640,1.809055,3.58101
1996-11-06,99.33,105.11,98.62,104.87,987,2.18514,4.516853
1996-11-13,105.55,106.33,102.44,106.19,909,2.344895,5.176691
1996-11-19,107.08,107.32,104.01,106.53,862,2.335815,5.475692
1996-11-25,107.62,116.99,107.11,114.47,1875,2.943288,6.814535
1996-11-30,113.93,116.24,108.52,110.64,1228,3.138371,6.785586
1996-12-06,111.29,115.03,106.8,107.05,1006,2.936845,5.935893
1996-12-12,106.84,109.38,105.52,107.9,498,2.290647,5.343703
1996-12-18,107.38,111.21,107.38,109.4,681,1.765393,5.042955
1996-12-24,109.9,109.9,107.72,108.38,375,1.218266,4.512468
1996-12-31,108.62,110.91,108.06,109.73,435,0.238179,4.253339
1997-01-09,107.49,113.46,107.49,112.78,726,0.00134,4.459658
1997-01-15,113.81,116.04,113.25,113.31,1046,0.142082,4.528862
1997-01-21,113.76,115.16,112.29,114.16,710,0.25391,4.563104
1997-01-27,115.56,117.37,114.01,115.93,1125,0.363201,4.728783
1997-02-01,116.58,123.51,115.5,121.71,1154,0.994209,5.64568
1997-02-14,122.2,131.69,120.94,128.14,1608,1.900607,7.114458
1997-02-20,129.84,141.96,128.78,140.52,2096,3.361726,9.881689
1997-02-26,143.41,144.44,132.67,133.05,2168,3.862966,10.038123
1997-03-04,133.67,144.05,132.13,144.05,1528,5.046882,11.648039
1997-03-10,143.96,151.36,143.03,148.97,2368,6.206307,13.098052
